,time,pole_lat,pole_lon,pole_angle
0,2220.0,3.80692801289,32.561650682,223.888074506
1,2120.0,14.2190982961,-164.580703696,-229.200132729
2,1980.0,22.532855034,31.2132978172,271.953609971
3,1880.0,1.5616239937,-171.680960405,-254.949769607
4,1800.0,6.65169775301,-172.865060991,-281.925887024
5,0.0,90.0,0.0,0.0
