,time,pole_lat,pole_lon,pole_angle
0,2220.0,17.3525773753,-15.1827127125,246.475638148
1,2120.0,51.8313429721,116.870954776,-304.641258616
2,1980.0,36.9518433649,111.501203675,-293.699793558
3,1880.0,16.8966242421,150.574831193,-289.762665331
4,1800.0,6.65169775301,-172.865060991,-281.925887024
5,0.0,90.0,0.0,0.0
