,age,latitude,longitude
92,446.0,-16.5654031435,-112.594768221
93,445.0,-17.3066240437,-111.932093992
94,444.0,-18.0232836832,-111.237953893
95,443.0,-18.7142255821,-110.512779823
96,442.0,-19.507935546,-109.543056477
97,441.0,-20.2780051656,-108.547412409
98,440.0,-21.0235837291,-107.525919885
99,439.0,-21.7438213847,-106.478722959
100,438.0,-22.0503695773,-104.763875961
101,437.0,-22.3011545173,-103.033866878
102,436.0,-22.4958870241,-101.291453166
103,435.0,-22.6344352552,-99.5394629957
104,434.0,-22.7168282165,-97.7807670109
105,433.0,-22.7432573253,-96.0182488367
106,432.0,-22.7140759687,-94.2547750855
107,431.0,-22.6297970659,-92.4931656391
108,430.0,-22.4910886992,-90.7361649666
109,429.0,-22.2987679336,-88.9864151873
110,428.0,-21.9676437482,-87.2303584469
111,427.0,-21.5927248533,-85.4904299051
112,426.0,-21.1754242345,-83.7681482421
113,425.0,-20.7172240611,-82.0648546701
114,424.0,-20.9729804025,-80.8526543059
115,423.0,-21.1994057954,-79.6176806822
116,422.0,-21.3960687822,-78.361374019
117,421.0,-21.5626193738,-77.0852145209
118,420.0,-21.6987912151,-75.7907146138
119,419.0,-21.8044032797,-74.479410586
120,418.0,-22.159366595,-73.4849771017
121,417.0,-22.503565057,-72.482210504
122,416.0,-22.8371367704,-71.4716044686
123,415.0,-23.1602369962,-70.4536570356
124,414.0,-23.4730379677,-69.4288697873
125,413.0,-23.7757286561,-68.3977470082
126,412.0,-24.0685144866,-67.3607948344
127,411.0,-24.3516170044,-66.3185204002
128,410.0,-24.6252734926,-65.2714309887
129,409.0,-24.889736542,-64.2200331918
130,408.0,-25.6958026726,-63.7257265033
131,407.0,-26.5088161247,-63.246203543
132,406.0,-27.3286339557,-62.7817137592
133,405.0,-28.1551099476,-62.3325224873
134,404.0,-28.9880945003,-61.8989124578
135,403.0,-28.5657324783,-61.5238561144
136,402.0,-28.1525289629,-61.1432735618
137,401.0,-27.7486039426,-60.7573524851
138,400.0,-27.3540748839,-60.3662795474
139,399.0,-27.0971481458,-60.0308192376
140,398.0,-26.848454728,-59.6915004417
141,397.0,-26.6080694568,-59.3484794231
142,396.0,-26.3760646476,-59.0019123363
143,395.0,-26.1525100598,-58.6519553131
144,394.0,-25.937472852,-58.2987645404
145,393.0,-25.7310175364,-57.9424963306
146,392.0,-25.533205933,-57.5833071839
147,391.0,-25.3440971249,-57.2213538433
148,390.0,-25.1007364766,-56.8358843407
149,389.0,-24.8675515405,-56.4472692934
150,388.0,-24.6446141927,-56.0557126422
151,387.0,-24.4319923396,-55.6614189497
152,386.0,-24.2297498417,-55.2645934647
153,385.0,-24.0379464389,-54.8654421763
154,384.0,-23.8566376771,-54.4641718566
155,383.0,-23.6858748363,-54.0609900922
156,382.0,-23.525704862,-53.6561053078
157,381.0,-23.3761702972,-53.2497267784
158,380.0,-23.2373092191,-52.8420646342
159,379.0,-23.3477801534,-52.625637024
160,378.0,-23.4683853661,-52.4096180358
161,377.0,-23.5991160682,-52.1942718726
162,376.0,-23.7399575478,-51.979862673
163,375.0,-23.8908892138,-51.7666545129
164,374.0,-24.051884642,-51.554911415
165,373.0,-24.222911623,-51.3448973678
166,372.0,-24.4039322133,-51.136876353
167,371.0,-24.594902787,-50.931112384
168,370.0,-24.7957740895,-50.7278695539
169,369.0,-24.8646841256,-50.4169314873
170,368.0,-24.9448303296,-50.1081391153
171,367.0,-25.0361604432,-49.8017792813
172,366.0,-25.1386157275,-49.4981388046
173,365.0,-25.2521309927,-49.1975044945
174,364.0,-25.3766346308,-48.9001631719
175,363.0,-25.5120486511,-48.6064016983
176,362.0,-25.6068719186,-48.6744067243
177,361.0,-25.7013245489,-48.7442000879
178,360.0,-25.6629696049,-48.7136086437
179,359.0,-25.6253875356,-48.6832532935
180,358.0,-25.5885684565,-48.6531494447
181,357.0,-25.552502252,-48.6233122739
182,356.0,-25.5171785784,-48.5937567233
183,355.0,-25.4825868673,-48.5644974984
184,354.0,-25.4487163288,-48.5355490644
185,353.0,-25.4155559547,-48.5069256441
186,352.0,-25.1584210441,-48.1757322406
187,351.0,-24.9021581918,-47.8446699474
188,350.0,-24.6467790663,-47.5137230883
189,349.0,-24.3922953318,-47.182876264
190,348.0,-24.1387186483,-46.8521143487
191,347.0,-23.8860606732,-46.5214224868
192,346.0,-23.6343330615,-46.1907860899
193,345.0,-23.3835474665,-45.8601908332
194,344.0,-23.1337155409,-45.529622653
195,343.0,-22.884848937,-45.1990677435
196,342.0,-22.6369593077,-44.8685125544
197,341.0,-22.467202054,-44.5805786587
198,340.0,-21.9493671135,-43.8726018821
199,339.0,-21.4229353682,-43.1725328336
200,338.0,-20.8880562018,-42.4803166621
201,337.0,-20.3448775948,-41.7958915941
202,336.0,-19.793546013,-41.1191893585
203,335.0,-19.2342063077,-40.4501356002
204,334.0,-18.667001626,-39.78865028
205,333.0,-18.0920733311,-39.1346480598
206,332.0,-17.5095609326,-38.4880386738
207,331.0,-16.9196020251,-37.8487272837
208,330.0,-16.3223322366,-37.2166148178
209,329.0,-15.7178851836,-36.5915982944
210,328.0,-14.9383540578,-35.8458666546
211,327.0,-14.1480215997,-35.1122409188
212,326.0,-13.3471610231,-34.3904907173
213,325.0,-12.536038775,-33.6803803757
214,324.0,-11.7149145409,-32.981669768
215,323.0,-10.8840412717,-32.2941150975
216,322.0,-10.04366523,-31.6174696095
217,321.0,-9.19402605386,-30.951484237
218,320.0,-8.33535683544,-30.2959081819
219,319.0,-7.49585952319,-29.6267130207
220,318.0,-6.65180878085,-28.962738272
221,317.0,-5.80336131366,-28.3036780802
222,316.0,-4.95067058748,-27.6492272065
223,315.0,-4.0938870269,-26.9990808445
224,314.0,-3.23315821316,-26.3529344116
225,313.0,-2.36862908203,-25.7104833178
226,312.0,-1.5004421218,-25.0714227123
227,311.0,-0.628737571487,-24.4354472086
228,310.0,0.246346380412,-23.8022505882
229,309.0,1.12467339643,-23.1715254829
230,308.0,2.00610878952,-22.5429630367
231,307.0,2.89051932105,-21.9162525459
232,306.0,3.30415017879,-21.5575885157
233,305.0,3.86056435137,-21.2365953328
234,304.0,4.41775709318,-20.9166932682
235,303.0,4.97570727668,-20.5978233451
236,302.0,5.53439405917,-20.2799266519
237,301.0,6.09379686992,-19.9629443093
238,300.0,6.65389539727,-19.6468174361
239,299.0,6.74439589176,-19.5975975689
240,298.0,6.83498552601,-19.5485160141
241,297.0,6.92566396891,-19.4995726744
242,296.0,7.0164308901,-19.4507674528
243,295.0,7.10728595999,-19.4021002528
244,294.0,7.19822884972,-19.353570978
245,293.0,7.28925923122,-19.3051795329
246,292.0,7.38037677715,-19.2569258218
247,291.0,7.47158116093,-19.2088097498
248,290.0,7.56287205675,-19.1608312223
249,289.0,7.5818644721,-19.1581443274
250,288.0,7.60087826661,-19.1554982874
251,287.0,7.61991335921,-19.1528931498
252,286.0,7.63896966873,-19.1503289622
253,285.0,7.65804711391,-19.147805772
254,284.0,7.67714561342,-19.1453236262
255,283.0,7.69626508585,-19.142882572
256,282.0,7.71540544971,-19.1404826563
257,281.0,7.73456662342,-19.138123926
258,280.0,7.75374852534,-19.1358064277
259,279.0,8.44697176091,-18.7990203798
260,278.0,9.14165971302,-18.4645422101
261,277.0,9.83777777305,-18.1322877276
262,276.0,10.5352921155,-17.8021732183
263,275.0,11.2341696712,-17.4741153801
264,274.0,11.9343781015,-17.148031257
265,273.0,12.6358857724,-16.8238381702
266,272.0,13.3386617301,-16.5014536482
267,271.0,14.0426756761,-16.1807953533
268,270.0,14.7478979434,-15.8617810069
269,269.0,15.4825564086,-15.6667581449
270,268.0,16.2193215443,-15.4787585173
271,267.0,16.9581161003,-15.297814494
272,266.0,17.6988634079,-15.1239641417
273,265.0,18.4414873011,-14.9572514564
274,264.0,19.1859120364,-14.7977266088
275,263.0,19.932062209,-14.6454462038
276,262.0,20.679862668,-14.5004735563
277,261.0,21.4292384276,-14.3628789833
278,260.0,21.8418835743,-14.4266093313
279,259.0,22.2540908603,-14.4958031146
280,258.0,22.6657995863,-14.5705107034
281,257.0,23.0769483509,-14.6507835464
282,256.0,23.4874750251,-14.7366741646
283,255.0,23.8973167271,-14.8282361427
284,254.0,24.3064097962,-14.9255241182
285,253.0,24.7146897671,-15.0285937679
286,252.0,25.1220913434,-15.1375017913
287,251.0,25.5285483716,-15.2523058915
288,250.0,25.4765545044,-15.4495655511
289,249.0,25.4233191056,-15.6463892183
290,248.0,25.3688452399,-15.8427661615
291,247.0,25.313136051,-16.0386857409
292,246.0,25.256194761,-16.2341374103
293,245.0,25.1980246688,-16.4291107183
294,244.0,25.1386291503,-16.6235953104
295,243.0,25.0780116563,-16.8175809298
296,242.0,25.0161757123,-17.0110574196
297,241.0,24.9531249173,-17.2040147235
298,240.0,24.8888629429,-17.3964428874
299,239.0,24.6402458735,-17.6157283789
300,238.0,24.3905092149,-17.8329915115
301,237.0,24.1396670969,-18.0482435184
302,236.0,23.8877335081,-18.2614956765
303,235.0,23.6347222959,-18.4727592984
304,234.0,23.3806471675,-18.6820457262
305,233.0,23.1255216902,-18.8893663244
306,232.0,22.8693592924,-19.0947324736
307,231.0,22.6410822865,-19.3349134539
308,230.0,22.4111910695,-19.5728576601
309,229.0,22.1797048899,-19.8085683168
310,228.0,21.9466428896,-20.0420489306
311,227.0,21.7120241018,-20.2733032779
312,226.0,21.4758674487,-20.5023353932
313,225.0,21.2381917395,-20.7291495575
314,224.0,20.9990156692,-20.9537502866
315,223.0,20.7583578165,-21.1761423199
316,222.0,20.5162366424,-21.3963306092
317,221.0,20.458175307,-21.5985002336
318,220.0,20.3984959641,-21.8001675274
319,219.0,20.3372025327,-22.0013166258
320,218.0,20.2742990751,-22.2019317846
321,217.0,20.2097897959,-22.4019973836
322,216.0,20.1436790399,-22.6014979291
323,215.0,20.0759712912,-22.8004180571
324,214.0,20.0066711714,-22.9987425358
325,213.0,20.1464170037,-23.1815785701
326,212.0,20.2844210332,-23.3664508348
327,211.0,20.4206585654,-23.5533454907
328,210.0,20.5551050037,-23.7422481722
329,209.0,20.6877358562,-23.9331439803
330,208.0,20.818526743,-24.1260174775
331,207.0,20.9474534031,-24.3208526821
332,206.0,21.0744917013,-24.5176330623
333,205.0,21.199617636,-24.7163415321
334,204.0,21.322807346,-24.9169604457
335,203.0,21.4440371183,-25.1194715937
336,202.0,21.8426629158,-25.075565808
337,201.0,22.2413989106,-25.0325045593
338,200.0,22.6402430451,-24.9902901948
339,199.0,23.0391932724,-24.9489252997
340,198.0,23.4382475561,-24.9084127015
341,197.0,23.8374038693,-24.8687554747
342,196.0,24.2366601941,-24.8299569451
343,195.0,24.6360145209,-24.7920206951
344,194.0,25.0354648476,-24.7549505686
345,193.0,25.435009179,-24.7187506763
346,192.0,25.8346455258,-24.6834254017
347,191.0,26.2343719043,-24.6489794065
348,190.0,26.6341863352,-24.6154176374
349,189.0,27.0723857833,-24.2689641852
350,188.0,27.5070802766,-23.9156352689
351,187.0,27.938183773,-23.5553656234
352,186.0,28.3656087379,-23.188090682
353,185.0,28.7892661393,-22.8137467413
354,184.0,29.2090654435,-22.4322711346
355,183.0,29.6249146149,-22.0436024156
356,182.0,30.0367201179,-21.64768055
357,181.0,30.4443869223,-21.2444471182
358,180.0,30.8478185125,-20.8338455267
359,179.0,30.8456534669,-20.4798350968
360,178.0,30.8393217107,-20.1256089808
361,177.0,30.8288178911,-19.7712493335
362,176.0,30.8141377889,-19.4168384124
363,175.0,30.7952783206,-19.0624585113
364,174.0,31.151057669,-19.1730811118
365,173.0,31.5140995805,-19.2723255724
366,172.0,31.8841946164,-19.3599050715
367,171.0,32.2611285038,-19.4355275911
368,170.0,32.6446820395,-19.4988955966
369,169.0,32.4755442132,-20.0043042929
370,168.0,32.307026378,-20.5054779137
371,167.0,32.1391994266,-21.0024396206
372,166.0,31.9721327877,-21.4952122246
373,165.0,31.8058944236,-21.9838181318
374,164.0,31.6405508299,-22.4682792926
375,163.0,31.4761670343,-22.948617154
376,162.0,31.3128065964,-23.4248526149
377,161.0,31.1505316074,-23.897005984
378,160.0,30.9894026904,-24.3650969412
379,159.0,30.9588607233,-24.7794617674
380,158.0,30.9298163844,-25.1908116309
381,157.0,30.9022998868,-25.5991368409
382,156.0,30.8568421865,-25.9968180536
383,155.0,30.7994130462,-26.3871262051
384,154.0,30.7429012907,-26.7753168098
385,153.0,30.6873361127,-27.1613872376
386,152.0,30.6327462359,-27.5453347217
387,151.0,30.5791599122,-27.9271563492
388,150.0,30.5266049196,-28.3068490512
389,149.0,31.1356321079,-28.1235986158
390,148.0,31.730409963,-27.916471651
391,147.0,32.3251154284,-27.7018542485
392,146.0,32.9196829669,-27.4795683779
393,145.0,33.5140451327,-27.2494283746
394,144.0,34.1081324605,-27.0112406269
395,143.0,34.7517151587,-26.7599067528
396,142.0,35.4074427607,-26.4974871895
397,141.0,36.0207433497,-26.1949289241
398,140.0,36.6282251237,-25.8793062635
399,139.0,37.2902881853,-25.7118995812
400,138.0,37.9524245357,-25.5403130008
401,137.0,38.6146169806,-25.3644101087
402,136.0,39.2768476821,-25.1840470252
403,135.0,39.939098113,-24.9990719348
404,134.0,40.6013490072,-24.8093245818
405,133.0,41.2699357353,-24.6227540076
406,132.0,41.9449014062,-24.439355095
407,131.0,42.6198918052,-24.2508869586
408,130.0,43.3127213949,-24.0228457114
409,129.0,43.6981241252,-24.2930966199
410,128.0,44.0822318289,-24.5707940339
411,127.0,44.4649831924,-24.8560763244
412,126.0,44.8726111861,-25.143352604
413,125.0,45.3052092907,-25.4331099025
414,124.0,45.7364679581,-25.7313741809
415,123.0,46.1663188509,-26.038336387
416,122.0,46.5946915473,-26.3541926857
417,121.0,47.0215134609,-26.6791445269
418,120.0,47.4467097575,-27.0133987056
419,119.0,47.6466604632,-27.7659014536
420,118.0,48.0541855802,-28.6288821832
421,117.0,48.5434179276,-29.5557890767
422,116.0,49.0208187161,-30.5058192524
423,115.0,49.4860188191,-31.4790218896
424,114.0,49.9386482908,-32.4753982452
425,113.0,50.3783374834,-33.4948974935
426,112.0,50.804718274,-34.537412584
427,111.0,51.2174254046,-35.6027761714
428,110.0,51.4724500509,-36.468653957
429,109.0,51.5096427639,-37.4620734964
430,108.0,51.5362391014,-38.4538757816
431,107.0,51.5523688258,-39.4434628691
432,106.0,51.5581721624,-40.4302481762
433,105.0,51.5537993999,-41.41365832
434,104.0,51.5394104531,-42.3931348406
435,103.0,51.5151743932,-43.3681357974
436,102.0,51.4812689486,-44.3381372255
437,101.0,51.4378799808,-45.3026344466
438,100.0,51.3587745358,-45.6742671105
439,99.0,51.3111793368,-45.9472476314
440,98.0,51.2946401271,-46.1207055045
441,97.0,51.2796151327,-46.2836852185
442,96.0,51.2660519473,-46.436164164
443,95.0,51.2538945041,-46.5781194449
444,94.0,51.243083102,-46.7095280342
445,93.0,51.1232452421,-46.6854854922
446,92.0,51.0033341648,-46.6538409389
447,91.0,50.8832660873,-46.6146559475
448,90.0,50.7629559143,-46.567993667
449,89.0,50.813153516,-46.708326026
450,88.0,50.865797922,-46.8407221446
451,87.0,50.920835492,-46.9651105158
452,86.0,50.9782103603,-47.0814181883
453,85.0,51.0378644207,-47.1895708362
454,84.0,51.0997373115,-47.2894928323
455,83.0,51.1435827996,-47.3478042394
456,82.0,51.1891754411,-47.3983222477
457,81.0,51.2364481062,-47.4409859003
458,80.0,51.2678462163,-47.4704906532
459,79.0,51.4446527702,-47.6275014729
460,78.0,51.6221458723,-47.7815172868
461,77.0,51.800316014,-47.9324983041
462,76.0,51.9791534308,-48.0804038878
463,75.0,52.1586480968,-48.2251925345
464,74.0,52.3114903994,-48.3798721528
465,73.0,52.4011816464,-48.5629599495
466,72.0,52.4913696927,-48.7446115914
467,71.0,52.6549160598,-48.9249923458
468,70.0,52.8506247792,-49.1016668378
469,69.0,53.0473308281,-49.274088962
470,68.0,53.0026687858,-49.9611122279
471,67.0,52.7994191407,-50.7763912325
472,66.0,52.5895162617,-51.583026122
473,65.0,52.3730913672,-52.3809011253
474,64.0,52.1502763499,-53.1699166453
475,63.0,51.9212035367,-53.9499887513
476,62.0,51.6860054599,-54.7210486354
477,61.0,51.444814641,-55.483042041
478,60.0,51.1977633861,-56.2359286684
479,59.0,51.1502437678,-56.9941381217
480,58.0,51.1128767722,-57.7896817455
481,57.0,51.0687549742,-58.5835641378
482,56.0,51.0179112791,-59.3755295572
483,55.0,50.9603820866,-60.1653268193
484,54.0,50.8962072071,-60.9527097793
485,53.0,50.8254297703,-61.7374377904
486,52.0,50.7480961267,-62.5192761339
487,51.0,50.6642557423,-63.2979964217
488,50.0,50.6138638878,-64.0305496543
489,49.0,50.6515075678,-64.6625011553
490,48.0,50.6848113413,-65.2951791669
491,47.0,50.7137802798,-65.928446085
492,46.0,50.7384210718,-66.5621639951
493,45.0,50.7587420224,-67.1961948601
494,44.0,50.7747530486,-67.8304007097
495,43.0,50.7864656741,-68.464643828
496,42.0,50.7938930194,-69.0987869418
497,41.0,50.7970497907,-69.7326934064
498,40.0,50.7959522653,-70.3662273896
499,39.0,50.7906182756,-70.9992540528
500,38.0,50.7810671893,-71.6316397292
501,37.0,50.767319888,-72.2632520977
502,36.0,50.7493987436,-72.8939603524
503,35.0,50.7377508738,-73.4471694797
504,34.0,50.7239163013,-73.9912060736
505,33.0,50.7067946408,-74.5344987192
506,32.0,50.6864031762,-75.076956546
507,31.0,50.6627600799,-75.6184898745
508,30.0,50.6358843962,-76.1590102996
509,29.0,50.6057960221,-76.698430771
510,28.0,50.5725156885,-77.2366656705
511,27.0,50.53606494,-77.7736308856
512,26.0,50.4964661144,-78.3092438794
513,25.0,50.4537423205,-78.8434237569
514,24.0,50.4079174161,-79.3760913271
515,23.0,50.3590159857,-79.9071691614
516,22.0,50.3070633161,-80.4365816482
517,21.0,50.2520853732,-80.9642550426
518,20.0,50.1633574436,-81.5210280889
519,19.0,50.0402952891,-82.1055950184
520,18.0,49.913489682,-82.6865626817
521,17.0,49.7829875548,-83.2638637764
522,16.0,49.6488363734,-83.8374350921
523,15.0,49.5110840863,-84.4072174776
524,14.0,49.369779074,-84.9731558004
525,13.0,49.2249701005,-85.5351988992
526,12.0,49.0767062644,-86.0932995294
527,11.0,48.925036953,-86.6474143031
528,10.0,48.7553792797,-87.1772657994
529,9.0,48.5728518539,-87.6893157652
530,8.0,48.3873058972,-88.1969797501
531,7.0,48.1987894655,-88.7002494166
532,6.0,48.0073504686,-89.1991194301
533,5.0,47.8130366407,-89.6935873539
534,4.0,47.6158955119,-90.1836535449
535,3.0,47.4159743819,-90.6693210481
536,2.0,47.2133202942,-91.1505954916
537,1.0,47.0079800128,-91.627484982
538,0.0,46.8,-92.1
