,0,1
0,518.0,-7.1773666595403744
1,516.0,-7.336454430576438
2,514.0,-7.519101586354914
3,512.0,-7.725164697837341
4,510.0,-7.954483173128908
5,508.0,-7.953248395824373
6,506.0,-7.9094852028024825
7,504.0,-7.823263772653439
8,502.0,-7.694721939091573
9,500.0,-7.524064133616319
10,498.0,-7.1687607975873835
11,496.0,-6.84555251427354
12,494.0,-6.554783792618416
13,492.0,-6.296768404335182
14,490.0,-6.07178786896882
15,488.0,-5.921837405290562
16,486.0,-5.750986078644005
17,484.0,-5.559376874524641
18,482.0,-5.347168894992117
19,480.0,-5.114536815615188
20,478.0,-5.192401715128441
21,476.0,-5.275617897044309
22,474.0,-5.364155603209547
23,472.0,-5.457983221265349
24,470.0,-5.557067304346254
25,468.0,-5.726509834097053
26,466.0,-5.913993316412509
27,464.0,-6.119379716412695
28,462.0,-6.34251876363882
29,460.0,-6.583248303585031
30,458.0,-6.927814672023439
31,456.0,-7.266258907880229
32,454.0,-7.598493637120263
33,452.0,-7.924431831781795
34,450.0,-8.243986876342431
35,448.0,-8.810277017236583
36,446.0,-9.35076152858298
37,444.0,-9.864709664060381
38,442.0,-10.351412258684082
39,440.0,-10.810184387186041
40,438.0,-10.35433043302215
41,436.0,-9.897150303260618
42,434.0,-9.439263583413279
43,432.0,-8.981288000456795
44,430.0,-8.5238389153179
45,428.0,-10.822561172663187
46,426.0,-13.08425746700516
47,424.0,-15.305386815960269
48,422.0,-17.482053500866822
49,420.0,-19.58011273071938
50,418.0,-22.578969942277542
51,416.0,-25.53280160221975
52,414.0,-28.434998284034826
53,412.0,-31.277781487167957
54,410.0,-34.05197743779973
55,408.0,-35.25921523126892
56,406.0,-36.45353786679255
57,404.0,-37.63354919763082
58,402.0,-38.79776352036668
59,400.0,-39.94459839923174
60,398.0,-39.73464691831746
61,396.0,-39.52573559701803
62,394.0,-39.317880467695396
63,392.0,-39.11109743638768
64,390.0,-38.905402284762694
65,388.0,-38.02703940508422
66,386.0,-37.159003617523574
67,384.0,-36.30171638308553
68,382.0,-35.45559593282769
69,380.0,-34.62105770192746
70,378.0,-33.73831944296723
71,376.0,-32.86249427366099
72,374.0,-31.993810445535495
73,372.0,-31.132497920854984
74,370.0,-30.278788527131887
75,368.0,-29.464387538082335
76,366.0,-28.661359864414507
77,364.0,-27.870373910611708
78,362.0,-27.09208667760481
79,360.0,-26.32714435683155
80,358.0,-25.58419082330868
81,356.0,-24.848989867066827
82,354.0,-24.12305583900895
83,352.0,-23.40786610567333
84,350.0,-22.70486113338399
85,348.0,-21.92962079374223
86,346.0,-21.13565071056091
87,344.0,-20.32508007010903
88,342.0,-19.500029880599552
89,340.0,-18.662609166652125
90,338.0,-17.716283848377
91,336.0,-16.72810928338268
92,334.0,-15.70149807063903
93,332.0,-14.639876821404128
94,330.0,-13.546673851332963
95,328.0,-12.664129888976072
96,326.0,-11.868003466108572
97,324.0,-11.164644555500715
98,322.0,-10.55970888205941
99,320.0,-10.058246647012835
100,318.0,-7.418642602844224
101,316.0,-4.780838695532935
102,314.0,-2.1454182397886066
103,312.0,0.48701742842922174
104,310.0,3.1158391980426603
105,308.0,4.304157832293964
106,306.0,5.496171666479088
107,304.0,6.69169829314789
108,302.0,7.890561368063772
109,300.0,9.09259013326146
110,298.0,9.415761555800652
111,296.0,9.74388338274948
112,294.0,10.07667675114409
113,292.0,10.41385878288227
114,290.0,10.755142744459702
115,288.0,10.978411051553055
116,286.0,11.20527902156873
117,284.0,11.435491084842397
118,282.0,11.668787563401777
119,280.0,11.904904913666769
120,278.0,12.321450551164492
121,276.0,12.736441758275863
122,274.0,13.14967565326428
123,272.0,13.560948748151665
124,270.0,13.970056972827352
125,268.0,14.636332974228923
126,266.0,15.315269243939712
127,264.0,16.006576340345426
128,262.0,16.709966006625702
129,260.0,17.425151378578448
130,258.0,17.535433044765618
131,256.0,17.64596973328308
132,254.0,17.75676010975452
133,252.0,17.867802839303234
134,250.0,17.97909658655126
135,248.0,17.457911685470393
136,246.0,16.93539392838797
137,244.0,16.4116784377471
138,242.0,15.886898995546431
139,240.0,15.361188109033574
140,238.0,14.891370387812566
141,236.0,14.410489157409847
142,234.0,13.918807345641792
143,232.0,13.416587960329966
144,230.0,12.904093782633169
145,228.0,13.26255377914638
146,226.0,13.616988066728815
147,224.0,13.96726687580922
148,222.0,14.31326057381758
149,220.0,14.654839715485705
150,218.0,15.483030809673538
151,216.0,16.308145818634397
152,214.0,17.129839850756404
153,212.0,17.94776135483993
154,210.0,18.761551634117495
155,208.0,19.40212115432941
156,206.0,20.03763374092944
157,204.0,20.667863047694667
158,202.0,21.292578636110903
159,200.0,21.91154588461758
160,198.0,23.08864705994621
161,196.0,24.264751917726077
162,194.0,25.56401138557235
163,192.0,26.9868313573673
164,190.0,28.408968868159235
165,188.0,29.097224572807338
166,186.0,29.77985363830017
167,184.0,30.4562251507896
168,182.0,31.125690372952366
169,180.0,31.78758232512566
170,178.0,31.802497108110515
171,176.0,31.80326448836863
172,174.0,31.789254499778764
173,172.0,31.759852843085667
174,170.0,31.714462897074352
175,168.0,32.46827075648233
176,166.0,33.22465033970927
177,164.0,33.98354100033394
178,162.0,34.74488285456716
