,age,latitude,longitude
617,482.0,-3.58314406024,-143.603945682
618,481.0,-4.16154871733,-143.515598019
619,480.0,-4.73790990042,-143.414648492
620,479.0,-5.02402925886,-143.415992729
621,478.0,-5.31015146548,-143.41558606
622,477.0,-5.5962658795,-143.413426107
623,476.0,-5.8823618446,-143.409510333
624,475.0,-6.1684286872,-143.403836043
625,474.0,-6.45445571467,-143.396400385
626,473.0,-6.74043221351,-143.387200344
627,472.0,-7.02634744765,-143.376232751
628,471.0,-7.31219065658,-143.363494274
629,470.0,-7.59795105359,-143.348981422
630,469.0,-7.77277193944,-143.271520545
631,468.0,-7.94742127942,-143.193634232
632,467.0,-8.1218978086,-143.115320917
633,466.0,-8.29620025357,-143.036579022
634,465.0,-8.47032733234,-142.957406953
635,464.0,-8.64427775433,-142.877803107
636,463.0,-8.81805022022,-142.797765861
637,462.0,-8.99164342195,-142.717293585
638,461.0,-9.1650560426,-142.636384632
639,460.0,-9.33828675629,-142.555037341
640,459.0,-9.44959556682,-142.440888777
641,458.0,-9.55951717177,-142.325330284
642,457.0,-9.66803418631,-142.208377467
643,456.0,-9.77512940544,-142.090046208
644,455.0,-9.8807858078,-141.970352667
645,454.0,-9.98498655951,-141.84931328
646,453.0,-10.087715018,-141.726944762
647,452.0,-10.1889547361,-141.603264101
648,451.0,-10.2886894653,-141.478288565
649,450.0,-10.3869031606,-141.352035694
650,449.0,-10.7743152528,-141.190280111
651,448.0,-11.1597858451,-141.023579711
652,447.0,-11.5432531146,-140.851925376
653,446.0,-11.9246548536,-140.675308051
654,445.0,-12.3039284649,-140.493718792
655,444.0,-12.681010957,-140.307148813
656,443.0,-13.0558389408,-140.115589535
657,442.0,-13.428348627,-139.919032638
658,441.0,-13.7984758242,-139.71747011
659,440.0,-14.1661559378,-139.510894306
660,439.0,-14.1845174022,-139.459332303
661,438.0,-14.2026005428,-139.407661616
662,437.0,-14.2204047633,-139.355883871
663,436.0,-14.2379294762,-139.3040007
664,435.0,-14.255174103,-139.252013738
665,434.0,-14.2721380741,-139.199924626
666,433.0,-14.2888208291,-139.147735012
667,432.0,-14.3052218165,-139.095446544
668,431.0,-14.3213404938,-139.04306088
669,430.0,-14.3371763278,-138.990579679
670,429.0,-14.5033315399,-138.900204952
671,428.0,-14.6688571787,-138.808538225
672,427.0,-14.8337438827,-138.715580005
673,426.0,-14.9979822778,-138.621330857
674,425.0,-15.1615629777,-138.525791408
675,424.0,-15.324476584,-138.428962346
676,423.0,-15.4867136866,-138.330844427
677,422.0,-15.6482648644,-138.23143847
678,421.0,-15.8091206853,-138.130745366
679,420.0,-15.9692717066,-138.028766076
680,419.0,-17.899492837,-137.64841114
681,418.0,-19.8214185992,-137.220001277
682,417.0,-21.7339244817,-136.741104197
683,416.0,-23.635792365,-136.208952296
684,415.0,-25.5256958782,-135.620415028
685,414.0,-27.4021838908,-134.971968323
686,413.0,-29.2636618576,-134.259661244
687,412.0,-31.1083707062,-133.479080246
