,age,latitude,longitude
167,1632.0,46.1020312662,109.829325903
168,1631.0,46.1643156195,109.590905202
169,1630.0,46.2250024145,109.35136056
170,1629.0,46.2840831585,109.110717095
171,1628.0,46.341549542,108.869000387
172,1627.0,46.3973934433,108.626236469
173,1626.0,46.4516069324,108.382451826
174,1625.0,46.5041822749,108.137673382
175,1624.0,46.5551119366,107.891928496
176,1623.0,46.6043885873,107.645244948
177,1622.0,46.6520051045,107.397650939
178,1621.0,46.6979545774,107.149175071
179,1620.0,46.7422303108,106.899846345
180,1619.0,46.7848258285,106.649694149
181,1618.0,46.8257348772,106.398748246
182,1617.0,46.8649514297,106.147038761
183,1616.0,46.9024696884,105.894596175
184,1615.0,46.9382840888,105.641451307
185,1614.0,46.9723893021,105.387635305
186,1613.0,47.004780239,105.133179634
187,1612.0,47.0354520518,104.878116059
188,1611.0,47.0644001382,104.622476634
189,1610.0,47.091620143,104.366293689
190,1609.0,47.1171079612,104.109599813
191,1608.0,47.1408597404,103.852427842
192,1607.0,47.162871883,103.594810843
193,1606.0,47.1831410482,103.336782097
194,1605.0,47.2016641542,103.078375087
195,1604.0,47.2184383801,102.819623481
196,1603.0,47.2334611671,102.560561113
197,1602.0,47.2467302208,102.301221973
198,1601.0,47.2582435119,102.041640185
199,1600.0,47.2679992779,101.781849992
200,1599.0,47.2759960239,101.521885742
201,1598.0,47.2822325236,101.261781867
202,1597.0,47.28670782,101.00157287
203,1596.0,47.2894212262,100.741293305
204,1595.0,47.2903723254,100.480977761
205,1594.0,47.2895609716,100.220660844
206,1593.0,47.2869872894,99.9603771633
207,1592.0,47.282651674,99.7001613091
208,1591.0,47.2765547911,99.440047839
209,1590.0,47.2686975761,99.1800712601
210,1589.0,47.0001817261,99.0532403913
211,1588.0,46.7313827844,98.928341603
212,1587.0,46.4623063279,98.8053426135
213,1586.0,46.1929578055,98.684211855
214,1585.0,45.9233425415,98.5649184566
215,1584.0,45.6534657393,98.4474322269
216,1583.0,45.3833324847,98.3317236379
217,1582.0,45.1129477491,98.2177638083
218,1581.0,44.842316393,98.1055244886
219,1580.0,44.5714431686,97.994978045
220,1579.0,44.300332723,97.8860974452
221,1578.0,44.0289896012,97.7788562433
222,1577.0,43.7574182487,97.6732285664
223,1576.0,43.4856230143,97.5691890999
224,1575.0,43.2136081529,97.4667130751
225,1574.0,42.9413778277,97.3657762554
226,1573.0,42.6689361128,97.266354924
227,1572.0,42.3962869958,97.1684258714
228,1571.0,42.1234343799,97.0719663835
229,1570.0,41.8503820863,96.9769542296
230,1569.0,41.5771338562,96.8833676512
231,1568.0,41.3036933532,96.7911853508
232,1567.0,41.030064165,96.7003864811
233,1566.0,40.7562498058,96.6109506346
234,1565.0,40.4822537178,96.5228578331
235,1564.0,40.2080792736,96.4360885178
236,1563.0,39.9337297775,96.3506235394
237,1562.0,39.6592084677,96.2664441493
238,1561.0,39.3845185178,96.1835319893
239,1560.0,39.1096630384,96.1018690837
240,1559.0,38.8346450791,96.0214378296
241,1558.0,38.5594676294,95.9422209893
242,1557.0,38.2841336212,95.8642016811
243,1556.0,38.0086459292,95.7873633719
244,1555.0,37.7330073732,95.711689869
245,1554.0,37.4572207192,95.6371653128
246,1553.0,37.1812886807,95.5637741686
247,1552.0,36.9052139199,95.4915012201
248,1551.0,36.6289990495,95.4203315621
249,1550.0,36.3526466334,95.3502505933
250,1549.0,36.0761591882,95.28124401
251,1548.0,35.7995391844,95.2132977993
252,1547.0,35.5227890474,95.1463982328
253,1546.0,35.2459111587,95.0805318604
254,1545.0,34.9689078571,95.0156855044
255,1544.0,34.6917814396,94.9518462533
256,1543.0,34.4145341625,94.8890014562
257,1542.0,34.1371682423,94.8271387174
258,1541.0,33.859685857,94.7662458908
259,1540.0,33.5820891465,94.7063110743
260,1539.0,33.3043802142,94.6473226054
261,1538.0,33.0265611273,94.5892690552
262,1537.0,32.748633918,94.5321392243
263,1536.0,32.4706005843,94.4759221375
264,1535.0,32.1924630909,94.4206070394
265,1534.0,31.9142233697,94.3661833899
266,1533.0,31.6358833211,94.3126408594
267,1532.0,31.3574448142,94.259969325
268,1531.0,31.0789096881,94.2081588658
269,1530.0,30.8002797522,94.1571997593
270,1529.0,30.5215567872,94.1070824769
271,1528.0,30.2427425454,94.0577976804
272,1527.0,29.963838752,94.0093362179
273,1526.0,29.6848471053,93.9616891204
274,1525.0,29.4057692772,93.9148475981
275,1524.0,29.1266069145,93.8688030365
276,1523.0,28.8473616388,93.8235469937
277,1522.0,28.5680350474,93.7790711965
278,1521.0,28.2886287139,93.7353675371
279,1520.0,28.009144189,93.6924280704
280,1519.0,27.7295830003,93.6502450104
281,1518.0,27.4499466538,93.6088107278
282,1517.0,27.1702366336,93.5681177461
283,1516.0,26.8904544031,93.5281587397
284,1515.0,26.6106014049,93.4889265305
285,1514.0,26.3306790618,93.4504140855
286,1513.0,26.0506887768,93.4126145139
287,1512.0,25.7706319342,93.3755210646
288,1511.0,25.4905098993,93.3391271237
289,1510.0,25.2103240194,93.303426212
290,1509.0,24.9300756241,93.2684119827
291,1508.0,24.6497660257,93.2340782188
292,1507.0,24.3693965196,93.2004188311
293,1506.0,24.0889683847,93.1674278557
294,1505.0,23.8084828838,93.1350994521
295,1504.0,23.527941264,93.1034279008
296,1503.0,23.2473447573,93.0724076016
297,1502.0,22.9666945805,93.0420330711
298,1501.0,22.6859919362,93.0122989411
299,1500.0,22.4052380124,92.9831999568
300,1499.0,22.1244339835,92.9547309742
301,1498.0,21.8435810103,92.9268869593
302,1497.0,21.5626802406,92.8996629856
303,1496.0,21.2817328092,92.8730542326
304,1495.0,21.0007398384,92.8470559839
305,1494.0,20.7197024384,92.8216636261
306,1493.0,20.4386217076,92.7968726467
307,1492.0,20.1574987325,92.7726786326
308,1491.0,19.8763345886,92.7490772686
309,1490.0,19.5951303403,92.7260643364
310,1489.0,19.3138870415,92.7036357122
311,1488.0,19.0326057355,92.6817873661
312,1487.0,18.7512874554,92.6605153604
313,1486.0,18.4699332246,92.6398158485
314,1485.0,18.1885440568,92.619685073
315,1484.0,17.9071209564,92.6001193651
316,1483.0,17.6256649189,92.5811151433
317,1482.0,17.3441769306,92.5626689116
318,1481.0,17.0626579695,92.544777259
319,1480.0,16.7811090052,92.5274368579
320,1479.0,16.4995309992,92.5106444635
321,1478.0,16.2179249051,92.4943969122
322,1477.0,15.936291669,92.4786911206
323,1476.0,15.6546322294,92.463524085
324,1475.0,15.3061569601,92.4993143376
325,1474.0,14.9576198902,92.5343922287
326,1473.0,14.609022386,92.5687637309
327,1472.0,14.2603657962,92.6024346569
328,1471.0,13.9116514517,92.6354106624
329,1470.0,13.5628806664,92.6676972484
330,1469.0,13.2140547378,92.6992997637
331,1468.0,12.8651749471,92.7302234073
332,1467.0,12.5162425602,92.7604732307
333,1466.0,12.1672588277,92.79005414
334,1465.0,11.8182249856,92.8189708981
335,1464.0,11.4691422556,92.8472281269
336,1463.0,11.1200118458,92.874830309
337,1462.0,10.7708349508,92.9017817899
338,1461.0,10.4216127521,92.9280867797
339,1460.0,10.072346419,92.9537493551
340,1459.0,9.72303710852,92.9787734607
341,1458.0,9.37368596584,93.003162911
342,1457.0,9.02429412492,93.0269213921
343,1456.0,8.67486270871,93.0500524626
344,1455.0,8.32539282959,93.0725595561
345,1454.0,7.9758855897,93.0944459814
346,1453.0,7.62634208131,93.1157149251
347,1452.0,7.27676338721,93.1363694518
348,1451.0,6.92715058101,93.156412506
349,1450.0,6.57750472752,93.1758469131
350,1449.0,6.22782688311,93.1946753806
351,1448.0,5.87811809599,93.212900499
352,1447.0,5.52837940657,93.230524743
353,1446.0,5.1786118478,93.2475504723
354,1445.0,4.82881644549,93.2639799329
355,1444.0,4.4789942186,93.2798152575
356,1443.0,4.12914617959,93.2950584664
357,1442.0,4.27786999224,93.4255344155
358,1441.0,4.42711671654,93.5554339245
359,1440.0,4.57688327054,93.6847563983
360,1439.0,4.72716657747,93.8135012498
361,1438.0,4.87796356584,93.941667899
362,1437.0,5.02927116946,94.0692557731
363,1436.0,5.18108632755,94.1962643057
364,1435.0,5.33340598481,94.3226929364
365,1434.0,5.48622709145,94.4485411109
366,1433.0,5.63954660326,94.5738082798
367,1432.0,5.79336148169,94.6984938987
368,1431.0,5.94766869385,94.8225974276
369,1430.0,6.10246521263,94.9461183308
370,1429.0,6.25774801669,95.0690560759
371,1428.0,6.41351409054,95.1914101338
372,1427.0,6.56976042457,95.3131799782
373,1426.0,6.72648401508,95.4343650852
374,1425.0,6.88368186434,95.5549649328
375,1424.0,7.0413509806,95.6749790006
376,1423.0,7.19948837816,95.7944067693
377,1422.0,7.35809107734,95.9132477202
378,1421.0,7.51715610457,96.031501335
379,1420.0,7.67668049237,96.1491670953
380,1419.0,7.8366612794,96.2662444821
381,1418.0,7.99709551044,96.3827329754
382,1417.0,8.15798023646,96.4986320538
383,1416.0,8.3193125146,96.6139411944
384,1415.0,8.48108940819,96.7286598716
385,1414.0,8.64330798676,96.8427875577
386,1413.0,8.80596532604,96.9563237215
387,1412.0,8.96905850797,97.0692678287
388,1411.0,9.13258462071,97.1816193408
389,1410.0,9.29654075863,97.2933777154
390,1409.0,9.4609240223,97.404542405
391,1408.0,9.6257315185,97.5151128573
392,1407.0,9.79096036021,97.6250885142
393,1406.0,9.95660766661,97.7344688118
394,1405.0,10.122670563,97.8432531798
395,1404.0,10.2891461809,97.9514410411
396,1403.0,10.456031658,98.0590318112
397,1402.0,10.623324138,98.1660248983
398,1401.0,10.7910207708,98.2724197024
399,1400.0,10.9591187124,98.3782156148
400,1399.0,11.1276151247,98.4834120182
401,1398.0,11.2965071759,98.5880082859
402,1397.0,11.4657920398,98.6920037814
403,1396.0,11.6354668966,98.7953978581
404,1395.0,11.8055289321,98.8981898588
405,1394.0,11.9759753382,99.0003791151
406,1393.0,12.1468033126,99.1019649474
407,1392.0,12.3180100586,99.2029466642
408,1391.0,12.4895927856,99.3033235615
409,1390.0,12.6615487086,99.4030949228
410,1389.0,12.8338750482,99.5022600183
411,1388.0,13.0065690307,99.6008181047
412,1387.0,13.179627888,99.6987684245
413,1386.0,13.3530488573,99.7961102059
414,1385.0,13.5268291817,99.8928426622
415,1384.0,13.7009661093,99.9889649913
416,1383.0,13.8754568937,100.084476375
417,1382.0,14.0502987939,100.17937598
418,1381.0,14.2254890739,100.273662955
419,1380.0,14.4010250029,100.367336432
420,1379.0,14.5769038554,100.460395526
421,1378.0,14.7531229108,100.552839333
422,1377.0,14.9296794532,100.644666931
423,1376.0,15.1065707719,100.735877381
424,1375.0,15.2837941608,100.82646972
425,1374.0,15.4613469187,100.916442971
426,1373.0,15.6392263487,101.005796131
427,1372.0,15.8174297589,101.094528181
428,1371.0,15.9959544614,101.182638077
429,1370.0,16.174797773,101.270124756
430,1369.0,16.3539570147,101.356987133
431,1368.0,16.5334295116,101.443224097
432,1367.0,16.713212593,101.528834518
433,1366.0,16.8933035922,101.613817239
434,1365.0,17.0736998463,101.698171082
435,1364.0,17.2543986964,101.781894842
436,1363.0,17.4353974872,101.864987291
437,1362.0,17.6166935668,101.947447172
438,1361.0,17.7982842872,102.029273207
439,1360.0,17.9801670035,102.110464087
440,1359.0,18.1623390742,102.191018478
441,1358.0,18.3447978609,102.270935018
442,1357.0,18.5275407281,102.350212318
443,1356.0,18.7105650437,102.428848958
444,1355.0,18.8938681779,102.506843492
445,1354.0,19.0774475038,102.584194441
446,1353.0,19.2613003971,102.660900299
447,1352.0,19.4454242359,102.736959526
448,1351.0,19.6298164006,102.812370554
449,1350.0,19.8144742739,102.887131781
450,1349.0,19.9993952403,102.961241574
451,1348.0,20.1845766864,103.034698266
452,1347.0,20.3700160005,103.107500157
453,1346.0,20.5557105726,103.179645513
454,1345.0,20.7416577942,103.251132566
455,1344.0,20.927855058,103.321959511
456,1343.0,21.114299758,103.392124509
457,1342.0,21.3009892894,103.461625685
458,1341.0,21.487921048,103.530461124
459,1340.0,21.6750924306,103.598628876
460,1339.0,21.8625008344,103.666126954
461,1338.0,22.0501436571,103.732953329
462,1337.0,22.2380182968,103.799105934
463,1336.0,22.4261221514,103.864582663
464,1335.0,22.614452619,103.929381367
465,1334.0,22.8030070973,103.993499859
466,1333.0,22.9917829837,104.056935906
467,1332.0,23.180777675,104.119687236
468,1331.0,23.3699885671,104.181751531
469,1330.0,23.559413055,104.243126431
470,1329.0,23.7490485328,104.30380953
471,1328.0,23.9388923929,104.363798377
472,1327.0,24.1289420264,104.423090475
473,1326.0,24.3191948228,104.48168328
474,1325.0,24.5096481694,104.539574202
475,1324.0,24.7002994516,104.5967606
476,1323.0,24.8911460526,104.653239785
477,1322.0,25.0821853528,104.709009021
478,1321.0,25.27341473,104.764065518
479,1320.0,25.4648315592,104.818406437
480,1319.0,25.6564332122,104.872028885
481,1318.0,25.8482170572,104.924929918
482,1317.0,26.0401804591,104.977106538
483,1316.0,26.2323207789,105.028555691
484,1315.0,26.4246353735,105.079274271
485,1314.0,26.6171215954,105.129259113
486,1313.0,26.809776793,105.178506996
487,1312.0,27.0025983094,105.227014641
488,1311.0,27.1955834832,105.274778713
489,1310.0,27.3887296473,105.321795813
490,1309.0,27.5820341294,105.368062486
491,1308.0,27.7754942514,105.413575211
492,1307.0,27.9691073291,105.45833041
493,1306.0,28.1628706719,105.502324439
494,1305.0,28.3567815829,105.545553589
495,1304.0,27.825541219,106.080690394
496,1303.0,27.2953013182,106.614484263
497,1302.0,26.7661054435,107.147047759
498,1301.0,26.2379969679,107.678490734
499,1300.0,25.711019104,108.208920444
500,1299.0,25.1852149339,108.738441653
501,1298.0,24.6606274364,109.267156737
502,1297.0,24.1372995149,109.795165775
503,1296.0,23.6152740226,110.322566649
504,1295.0,23.0945937878,110.849455122
505,1294.0,22.5753016379,111.375924925
506,1293.0,22.0574404225,111.902067835
507,1292.0,21.541053036,112.427973748
508,1291.0,21.0261824386,112.953730749
509,1290.0,20.5128716773,113.479425178
510,1289.0,20.0011639061,114.005141695
511,1288.0,19.4911024048,114.530963337
512,1287.0,18.9827305981,115.056971574
513,1286.0,18.4760920729,115.583246361
514,1285.0,17.9712305961,116.10986619
515,1284.0,17.4681901309,116.636908134
516,1283.0,16.9670148529,117.164447891
517,1282.0,16.4677491655,117.692559823
518,1281.0,15.9704377146,118.221316999
519,1280.0,15.4751254031,118.750791222
520,1279.0,14.9818574042,119.28105307
521,1278.0,14.4906791747,119.812171919
522,1277.0,14.0016364677,120.344215974
523,1276.0,13.5147753442,120.877252293
524,1275.0,13.0301421846,121.41134681
525,1274.0,12.5477836998,121.946564355
526,1273.0,12.0677469414,122.482968672
527,1272.0,11.5900793112,123.020622435
528,1271.0,11.1148285707,123.559587261
529,1270.0,10.6420428496,124.099923723
530,1269.0,10.645027786,124.151856495
531,1268.0,10.6478860078,124.203797144
532,1267.0,10.6506174938,124.25574533
533,1266.0,10.6532222238,124.307700711
534,1265.0,10.6557001786,124.359662946
535,1264.0,10.6580513397,124.411631693
536,1263.0,10.6602756899,124.46360661
537,1262.0,10.6623732125,124.515587355
538,1261.0,10.6643438921,124.567573587
539,1260.0,10.6661877141,124.619564964
540,1259.0,10.6679046649,124.671561144
541,1258.0,10.6694947316,124.723561785
542,1257.0,10.6709579026,124.775566544
543,1256.0,10.672294167,124.827575079
544,1255.0,10.6735035149,124.879587048
545,1254.0,10.6745859373,124.931602109
546,1253.0,10.6755414263,124.983619919
547,1252.0,10.6763699747,125.035640136
548,1251.0,10.6770715764,125.087662417
549,1250.0,10.6776462263,125.13968642
550,1249.0,10.67809392,125.191711802
551,1248.0,10.6784146542,125.243738221
552,1247.0,10.6786084266,125.295765334
553,1246.0,10.6786752357,125.347792799
554,1245.0,10.678615081,125.399820272
555,1244.0,10.6784279631,125.451847412
556,1243.0,10.6781138831,125.503873876
557,1242.0,10.6776728436,125.555899321
558,1241.0,10.6771048477,125.607923405
559,1240.0,10.6764098997,125.659945785
560,1239.0,10.6755880047,125.711966118
561,1238.0,10.6746391688,125.763984063
562,1237.0,10.673563399,125.815999276
563,1236.0,11.4343272288,125.825024107
564,1235.0,12.1951259077,125.830175825
565,1234.0,12.9559403223,125.831423714
566,1233.0,13.7167512081,125.828733333
567,1232.0,14.4775391199,125.822066425
568,1231.0,15.2382844021,125.811380815
569,1230.0,15.9989671574,125.796630299
570,1229.0,16.7595672153,125.777764519
571,1228.0,17.5200640989,125.754728834
572,1227.0,18.2804369904,125.727464177
573,1226.0,19.0406646957,125.695906898
574,1225.0,19.8007256069,125.6599886
575,1224.0,20.5605976635,125.619635959
576,1223.0,21.3202583121,125.574770528
577,1222.0,22.079684463,125.525308533
578,1221.0,22.838852446,125.471160646
579,1220.0,23.597737963,125.41223175
580,1219.0,24.356316038,125.348420676
581,1218.0,25.114560965,125.279619932
582,1217.0,25.8724462525,125.205715401
583,1216.0,26.6299445642,125.126586032
584,1215.0,27.387027657,125.04210349
585,1214.0,28.1436663146,124.9521318
586,1213.0,28.8998302773,124.856526949
587,1212.0,29.6554881665,124.755136471
588,1211.0,30.4106074052,124.647798996
589,1210.0,31.1651541323,124.534343767
590,1209.0,31.9190931116,124.414590126
591,1208.0,32.672387634,124.288346956
592,1207.0,33.4249994131,124.155412089
593,1206.0,34.176888473,124.015571668
594,1205.0,34.928013028,123.868599457
595,1204.0,35.6783293535,123.714256113
596,1203.0,36.4277916469,123.55228839
597,1202.0,37.1763518779,123.382428293
598,1201.0,37.9239596273,123.204392164
599,1200.0,38.670561913,123.017879707
600,1199.0,39.4161030023,122.822572925
601,1198.0,40.1605242089,122.618134998
602,1197.0,40.9037636736,122.404209054
603,1196.0,41.6457561264,122.180416862
604,1195.0,42.3864326292,121.94635742
605,1194.0,43.1257202965,121.701605437
606,1193.0,43.8635419924,121.445709694
607,1192.0,44.5998160016,121.178191287
608,1191.0,45.3344556709,120.898541733
609,1190.0,46.0673690204,120.606220925
610,1189.0,46.3748081473,120.462479408
611,1188.0,46.6817773905,120.315832451
612,1187.0,46.9882652293,120.166226465
613,1186.0,47.2942598471,120.013606538
614,1185.0,47.5997491217,119.857916401
615,1184.0,47.9047206158,119.699098395
616,1183.0,48.2091615662,119.537093437
617,1182.0,48.513058874,119.371840983
618,1181.0,48.8163990934,119.203278994
619,1180.0,49.11916842,119.031343901
620,1179.0,49.4213526801,118.855970563
621,1178.0,49.7229373177,118.677092236
622,1177.0,50.0239073828,118.494640529
623,1176.0,50.3242475181,118.308545368
624,1175.0,50.6239419459,118.118734958
625,1174.0,50.9229744542,117.92513574
626,1173.0,51.2213283827,117.727672353
627,1172.0,51.5189866077,117.526267592
628,1171.0,51.8159315278,117.320842372
629,1170.0,52.112145047,117.111315678
630,1169.0,52.4076085596,116.897604534
631,1168.0,52.702302933,116.679623953
632,1167.0,52.9962084904,116.457286902
633,1166.0,53.289304993,116.230504257
634,1165.0,53.5815716219,115.999184765
635,1164.0,53.8729869588,115.763235004
636,1163.0,54.1635289666,115.522559338
637,1162.0,54.4531749692,115.277059884
638,1161.0,54.7419016306,115.026636472
639,1160.0,55.0296849338,114.771186607
640,1159.0,55.3165001585,114.510605434
641,1158.0,55.6023218584,114.244785704
642,1157.0,55.8871238379,113.973617741
643,1156.0,56.1708791282,113.696989416
644,1155.0,56.4535599626,113.414786111
645,1154.0,56.7351377512,113.126890705
646,1153.0,57.0155830547,112.833183543
647,1152.0,57.2948655582,112.533542425
648,1151.0,57.5729540434,112.227842587
649,1150.0,57.8498163613,111.915956696
650,1149.0,57.968233979,110.950358473
651,1148.0,58.0762632212,109.977385987
652,1147.0,58.1737970705,108.997651815
653,1146.0,58.2607376599,108.011794232
654,1145.0,58.3369967397,107.020475226
655,1144.0,58.4024961056,106.024378293
656,1143.0,58.4571679863,105.024206026
657,1142.0,58.5009553836,104.02067751
658,1141.0,58.5338123621,103.014525556
659,1140.0,58.5557042858,102.006493798
660,1139.0,58.5045721652,102.195368931
661,1138.0,58.4525908636,102.38311568
662,1137.0,58.3997660555,102.569720911
663,1136.0,58.3461034727,102.755171838
664,1135.0,58.2916089021,102.939456026
665,1134.0,58.2362881837,103.122561386
666,1133.0,58.1801472087,103.304476179
667,1132.0,58.1231919178,103.48518901
668,1131.0,58.0654282987,103.664688834
669,1130.0,58.0068623845,103.842964946
670,1129.0,57.9475002519,104.020006986
671,1128.0,57.8873480188,104.195804937
672,1127.0,57.8264118431,104.370349118
673,1126.0,57.7646979201,104.543630188
674,1125.0,57.7022124811,104.715639141
675,1124.0,57.6389617914,104.886367303
676,1123.0,57.5749521488,105.05580633
677,1122.0,57.5101898811,105.223948208
678,1121.0,57.4446813452,105.390785246
679,1120.0,57.3784329245,105.556310075
680,1119.0,57.3114510278,105.720515647
681,1118.0,57.2437420876,105.883395227
682,1117.0,57.1753125578,106.044942394
683,1116.0,57.1061689127,106.205151037
684,1115.0,57.0363176452,106.364015348
685,1114.0,56.965765265,106.521529822
686,1113.0,56.8945182974,106.677689253
687,1112.0,56.8225832812,106.832488728
688,1111.0,56.7499667678,106.985923625
689,1110.0,56.6766753194,107.137989609
690,1109.0,54.2130924622,107.078119298
691,1108.0,51.7492935418,107.093640474
